"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"중앙씨티월3",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 57,경기도 오산시 원동 813-5,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"한신포차건물",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 13-10,경기도 오산시 원동812-9,경기도 오산시청,37.14691263,127.0755789,2021-08-06
"오산프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 대원로 7,경기도 오산시 오산동 880-6,경기도 오산시청,37.14697095,127.0695112,2021-08-06
"수정사우나",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 50,경기도 오산시 원동813-2,경기도 오산시청,37.14698536,127.0747039,2021-08-06
"대성빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 227,경기도 오산시 오산동879-9,경기도 오산시청,37.14721381,127.0682253,2021-08-06
"대형건물",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 226번길 5-1,경기도 오산시 오산동 878-11,경기도 오산시청,37.14723566,127.0690878,2021-08-06
"임금빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 52,경기도 오산시 원동813-1,경기도 오산시청,37.14734326,127.074716,2021-08-06
"골드 스페이스 빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 51,"경기도 오산시 원동 214-1, 외1필지",경기도 오산시청,37.14738195,127.0742197,2021-08-06
"남촌빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 232,경기도 오산시 오산동878-1,경기도 오산시청,37.14758683,127.0687241,2021-08-06
"중앙상가빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 17,경기도 오산시 원동811-12,경기도 오산시청,37.14773342,127.0759902,2021-08-06
"이효리빌딩(메디타워)",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 235,경기도 오산시 오산동875-13,경기도 오산시청,37.14798203,127.0682766,2021-08-06
BYC,건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 62,경기도 오산시 원동811-1,경기도 오산시청,37.14801021,127.0747369,2021-08-06
"중앙상가빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 19,경기도 오산시 원동811-10,경기도 오산시청,37.14807914,127.0760088,2021-08-06
"농협중앙회오산시지부",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 70,경기도 오산시 오산동876-3,경기도 오산시청,37.14842935,127.0689862,2021-08-06
"중앙상가빌딩(중앙씨티월1)",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 130,경기도 오산시 원동811-8,경기도 오산시청,37.14847376,127.0758047,2021-08-06
"오산제일신협빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 124,경기도 오산시 원동811-6,경기도 오산시청,37.14848639,127.0752028,2021-08-06
"메디칼프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 122,경기도 오산시 원동811-5,경기도 오산시청,37.14850746,127.0748045,2021-08-06
"중앙빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 241-1,경기도 오산시 오산동875-3,경기도 오산시청,37.14852922,127.0683219,2021-08-06
"금융",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 94,경기도 오산시 원동 753-1,경기도 오산시청,37.14860255,127.0718508,2021-08-06
"씨티은행",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 84,경기도 오산시 원동750-3,경기도 오산시청,37.14865587,127.0706921,2021-08-06
"탑캐슬",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 50번길 4-3,경기도 오산시 오산동 535-16,경기도 오산시청,37.148852,127.0662061,2021-08-06
"기업은행",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 129,경기도 오산시 오산동925-8,경기도 오산시청,37.14899555,127.0759541,2021-08-06
"웰리스타워",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 127,경기도 오산시 오산동925-13,경기도 오산시청,37.14903182,127.0755985,2021-08-06
"오산시청",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 141,경기도 오산시 오산동915,경기도 오산시청,37.14903662,127.0776635,2021-08-06
"오산그린프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 123,경기도 오산시 오산동925-6,경기도 오산시청,37.14903801,127.0752200241,2021-08-06
"월드타워",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 121,경기도 오산시 오산동925-5,경기도 오산시청,37.14905402,127.0748478,2021-08-06
"오산농협",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 32,경기도 오산시 오산동609-11,경기도 오산시청,37.14907251,127.0648804,2021-08-06
"한남빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 81,경기도 오산시 오산동871,경기도 오산시청,37.14913688,127.0703476,2021-08-06
"제조업소",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 부산동길 12-5,"경기도 오산시 부산동 609-1, 외1필지",경기도 오산시청,37.14914156,127.0859293,2021-08-06
"오산세명프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 89,경기도 오산시 오산동870-1,경기도 오산시청,37.14914237,127.0714099,2021-08-06
"용현빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 247,경기도 오산시 오산동874-5,경기도 오산시청,37.14920711,127.0682737,2021-08-06
"금수빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산천로 166,경기도 오산시 오산동614-18,경기도 오산시청,37.14925039,127.0636905,2021-08-06
"연세산부인과",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 73,경기도 오산시 오산동910-9,경기도 오산시청,37.14927135,127.0742765,2021-08-06
"우체국",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 85,경기도 오산시 오산동870,경기도 오산시청,37.1492793,127.0707142,2021-08-06
"한미프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 33,경기도 오산시 오산동925-10,경기도 오산시청,37.14929762,127.0760431,2021-08-06
"화성프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 74,경기도 오산시 오산동925-3,경기도 오산시청,37.14933393,127.0747809,2021-08-06
"유길빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 80-17,경기도 오산시 오산동924-3,경기도 오산시청,37.14936326,127.0754224,2021-08-06
"운암프라자2차",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 80-11,경기도 오산시 오산동924-2,경기도 오산시청,37.14938244,127.0751562,2021-08-06
"코아프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 80-21,경기도 오산시 오산동924-5,경기도 오산시청,37.14938337,127.0756776,2021-08-06
"롯데마트 오산점",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 경기대로 271,경기도 오산시 오산동868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"성모외과",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 73,경기도 오산시 오산동872-2,경기도 오산시청,37.14945789,127.0696397,2021-08-06
"한진프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 35,경기도 오산시 오산동925-11,경기도 오산시청,37.14949414,127.0760499714,2021-08-06
"한마음빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운천로 76,경기도 오산시 오산동925-2,경기도 오산시청,37.14952882,127.0747845,2021-08-06
"웨딩의전당",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 동부대로 534,경기도 오산시 오산동228,경기도 오산시청,37.14957268,127.0793883,2021-08-06
"운산빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로 25,경기도 오산시 오산동613-3,경기도 오산시청,37.1496084,127.0641536,2021-08-06
"한진빌딩",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 시장길 6-1,경기도 오산시 오산동861-18,경기도 오산시청,37.14963015,127.069377,2021-08-06
"거성프라자",건축물 전구역,경기도,오산시,"연면적1,000㎡이상의 복합용도 건축물",국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 운암로 37,경기도 오산시 오산동925-12,경기도 오산시청,37.14971597,127.0760601,2021-08-06
